,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
22,000822,山东海化,11.38,24.99,32.6209,275.6988,0.308,1103.2008,1.2324
23,600309,万华化学,11.26,19.94,39.2307,2195.0598,0.9634,11007.0486,4.8311
24,000011,深物业A,11.11,29.03,74.7318,301.5978,0.506,1038.6835,1.7428
25,600581,八一钢铁,11.02,9.6,17.3052,272.693,0.3557,2838.4506,3.7033
26,603387,基蛋生物,10.73,44.22,82.0964,40.8975,0.4131,92.4743,0.934
27,002714,牧原股份,10.72,34.55,40.4656,680.0364,0.6578,1967.8447,1.9036
28,600210,紫江企业,10.44,21.1,18.5337,452.3018,0.2982,2142.94,1.4128
29,300869,康泰医学,10.23,31.54,52.319,42.8239,0.3988,135.7533,1.2642
30,603757,大元泵业,9.86,15.25,31.0202,31.0086,0.4937,203.2723,3.2368
31,600507,方大特钢,9.7,10.33,21.9723,284.9063,0.2148,2756.2045,2.0784
32,603617,君禾股份,9.7,13.02,27.5754,23.9135,0.3188,183.6043,2.448
33,600746,江苏索普,9.65,22.31,26.686,46.9853,0.1533,210.5621,0.6871
34,002869,金溢科技,9.62,23.11,44.3706,42.6138,0.4827,184.381,2.0885
35,603933,睿能科技,9.6,9.17,20.84,40.8893,0.531,445.8393,5.7901
36,300136,信维通信,9.58,28.43,29.6922,204.2566,0.2082,718.3366,0.7324
37,300660,江苏雷利,9.52,12.58,24.7461,60.6751,0.8003,482.1803,6.3603
38,002304,洋河股份,9.52,36.14,61.2324,2742.957,1.8201,7588.5777,5.0355
39,603260,合盛硅业,9.3,18.75,36.2185,271.296,0.4521,1446.3759,2.4106
40,600398,海澜之家,9.13,19.57,39.0612,1010.0032,0.2248,5158.9479,1.1482
41,000820,*ST节能,9.08,48.62,65.2993,73.1398,0.1147,150.4259,0.236
42,000848,承德露露,9.06,24.89,47.6052,196.9693,0.2012,791.2299,0.8085
43,603868,飞科电器,9.06,21.31,39.0814,200.4488,0.4601,940.5227,2.1591
44,300658,延江股份,9.0,12.5,32.0871,22.1829,0.2957,177.3472,2.3646
45,603730,岱美股份,8.97,18.81,37.8894,137.8831,0.383,733.0222,2.0361
46,600809,山西汾酒,8.94,21.44,71.4823,467.7106,0.5401,2180.8926,2.5187
47,002868,绿康生化,8.9,27.29,43.2471,26.5162,0.2946,97.1435,1.0793
48,603288,海天味业,8.88,24.35,44.6862,976.9545,0.3611,4011.0268,1.4828
49,600689,上海三毛,8.78,14.43,8.0362,40.7749,0.2028,282.5076,1.4055
50,300450,先导智能,8.76,34.61,44.937,90.702,0.2223,262.0162,0.6421
51,603113,金能科技,8.74,13.17,20.6095,210.3987,0.3514,1596.7173,2.6672
52,002555,三七互娱,8.73,26.75,66.885,433.0332,0.2077,1618.738,0.7764
53,000517,荣安地产,8.66,12.03,22.1021,348.8206,0.1095,2899.5569,0.9106
54,688368,晶丰明源,8.63,7.77,21.7999,11.9024,,153.0916,
55,002366,台海核电,8.31,37.44,58.5842,161.6856,0.3729,431.7887,0.9959
56,300640,德艺文创,8.22,9.68,23.2496,10.3426,0.1723,106.7698,1.7794
57,603233,大参林,8.15,6.75,38.7473,117.2391,0.3256,1736.7668,4.8243
58,002636,金安国纪,8.08,18.02,31.6335,152.2898,0.2091,844.6552,1.1602
59,300571,平治信息,8.03,10.51,22.0899,21.8783,0.5469,208.0881,5.2022
60,603357,设计总院,8.02,23.57,42.0908,68.9857,0.2833,292.6763,1.202
61,601238,广汽集团,7.99,22.67,23.823,3828.5784,0.5921,16884.7105,2.6112
62,002648,卫星石化,7.95,15.23,28.3451,291.6945,0.363,1914.7892,2.383
63,000567,海德股份,7.86,46.43,100.0,18.5181,0.1224,39.8829,0.2637
64,300681,英搏尔,7.84,20.63,33.5815,22.7402,0.401,110.1996,1.9435
65,603444,吉比特,7.82,43.55,92.4223,163.9785,2.304,376.4989,5.29
66,600519,贵州茅台,7.74,46.0,91.1561,6123.1193,4.8743,13308.6391,10.5943
67,002466,天齐锂业,7.73,38.15,68.7858,405.7787,0.408,1063.6318,1.0695
68,600282,南钢股份,7.71,6.45,12.7107,548.8886,0.1385,8506.0249,2.1468
69,603369,今世缘,7.7,33.9,74.0081,385.3397,0.3071,1136.5968,0.906
70,300504,天邑股份,7.64,8.7,26.7382,51.169,,587.5931,
71,002870,香山股份,7.57,10.62,34.0705,20.3461,0.2451,191.4739,2.3069
72,600211,西藏药业,7.56,22.03,76.6099,54.1339,0.3718,245.6699,1.6874
73,600816,ST安信,7.55,62.47,83.299,1020.1356,0.2238,1632.9592,0.3582
74,002597,金禾实业,7.53,18.14,30.9835,200.8596,0.3559,1106.7208,1.9611
75,002032,苏泊尔,7.46,9.28,31.1429,366.4788,0.58,3946.5577,6.2468
76,600566,济川药业,7.45,20.69,85.6011,290.7111,0.359,1404.8131,1.7351
77,002952,亚世光电,7.42,14.96,28.7896,17.2479,0.2984,115.2225,1.9934
78,603659,璞泰来,7.39,19.72,36.5371,79.7074,0.216,404.1647,1.0952
79,600121,郑州煤电,7.38,15.6,38.5416,227.4511,0.224,1457.2331,1.4352
80,002002,鸿达兴业,7.37,20.33,36.6471,304.1976,0.1256,1496.2146,0.618
81,300668,杰恩设计,7.35,21.18,50.7405,10.3734,0.3284,48.9582,1.5502
82,600719,大连热电,7.3,13.27,25.1271,57.3959,0.1418,432.4727,1.0688
83,600729,重庆百货,7.26,3.97,16.551,364.4397,0.8964,9176.9106,22.5738
84,300693,盛弘股份,7.25,14.96,48.6985,19.7866,0.2891,132.2481,1.9327
85,600688,上海石化,7.22,8.54,28.6241,1928.852,0.1785,22571.848,2.0899
86,000997,新大陆,7.22,16.33,36.6646,190.5783,0.203,1166.8824,1.2434
87,002867,周大生,7.18,15.54,33.9336,124.6966,0.3109,802.0277,2.0
88,603589,口子窖,7.15,31.66,72.7952,327.0254,0.545,1032.7851,1.7213
89,300175,朗源股份,7.14,82.31,7.0944,57.2845,0.1216,69.5888,0.1478
90,603197,保隆科技,7.13,8.91,32.9151,45.1835,0.5144,507.0356,5.7735
91,601225,陕西煤业,7.13,21.78,55.7249,2673.7849,0.2673,12273.9335,1.2273
92,600726,华电能源,7.13,9.36,19.8577,261.1669,0.1327,2788.2796,1.4177
93,300393,中来股份,7.11,10.49,23.403,72.9131,0.3988,694.7014,3.8004
94,000858,五粮液,7.09,35.36,70.5344,3593.1124,0.9465,10158.8075,2.6762
95,603129,春风动力,7.09,8.74,35.4789,29.6477,0.2964,339.1407,3.3914
96,002833,弘亚数控,7.05,28.45,38.302,53.7495,0.403,188.8858,1.4163
97,002174,游族网络,7.04,23.19,44.5188,205.9369,0.239,887.7825,1.0307
98,603186,华正新材,6.99,10.53,23.3814,40.8347,0.3156,387.739,2.9975
99,600887,伊利股份,6.98,11.03,37.6399,1733.6533,0.2851,15716.2905,2.5853
100,300811,铂科新材,6.98,25.76,43.1634,16.5442,,64.2091,
101,002489,浙江永强,6.98,13.24,30.5717,244.9692,0.1125,1849.2725,0.8499
102,002120,韵达股份,6.95,14.74,28.6693,278.8676,0.2751,1891.7798,1.8663
103,000963,华东医药,6.95,7.6,28.1549,544.0141,1.1192,7149.3539,14.7088
104,000651,格力电器,6.93,13.52,34.37,4014.5365,0.6673,29681.5045,4.9339
105,300208,青岛中程,6.92,29.9,42.0264,119.5722,0.1559,399.7872,0.5215
106,603198,迎驾贡酒,6.84,28.53,65.2773,288.2465,0.3603,1010.0463,1.2625
107,603225,新凤鸣,6.83,4.86,9.8301,226.1986,0.4311,4646.3256,8.8552
108,600409,三友化工,6.83,9.96,28.261,510.4879,0.2758,5120.7461,2.7673
109,002128,露天煤业,6.81,32.39,52.7635,702.9109,0.43,2169.5053,1.3274
110,000596,古井贡酒,6.81,18.76,77.6536,407.7647,0.8096,2173.0566,4.315
111,601801,皖新传媒,6.81,32.3,24.2767,625.056,0.3142,1935.1529,0.9728
112,603788,宁波高发,6.77,20.2,32.8608,60.4362,0.4274,299.0556,2.1149
113,000568,泸州老窖,6.75,29.86,70.2541,797.468,0.5687,2670.3595,1.9043
114,000423,东阿阿胶,6.74,36.06,70.7954,604.5662,0.9243,1676.3372,2.5631
115,000333,美的集团,6.64,7.28,25.057,4352.587,0.6731,59755.914,9.242
116,600758,辽宁能源,6.63,15.44,28.0332,368.9003,0.277,2389.1072,1.7944
117,603985,恒润股份,6.62,17.21,37.4985,30.4207,0.507,176.703,2.945
118,300618,寒锐钴业,6.62,21.48,38.7274,49.7222,0.4143,231.3837,1.9281
119,600201,生物股份,6.62,57.71,79.6357,265.9831,0.4337,460.8952,0.7516
120,002215,诺普信,6.57,13.26,36.857,114.2041,0.1249,860.861,0.9417
121,002294,信立泰,6.56,38.71,79.431,376.4237,0.3598,972.2052,0.9294
122,300641,正丹股份,6.54,13.22,22.6805,38.0348,0.176,287.5228,1.3311
123,603938,三孚股份,6.5,13.56,30.8754,35.7079,0.317,263.2398,2.3376
124,603595,东尼电子,6.49,18.44,40.1934,17.4926,0.2332,94.8453,1.2646
125,603239,浙江仙通,6.49,31.58,48.352,60.9701,0.6756,193.0246,2.139
126,603919,金徽酒,6.47,24.59,63.2875,113.6555,0.4059,462.1633,1.6505
127,002860,星帅尔,6.44,26.93,40.8305,21.8909,0.3601,81.274,1.3372
128,603096,新经典,6.43,23.21,44.4741,45.7537,0.4575,197.0979,1.9709
129,603899,晨光文具,6.39,11.75,26.8217,166.0839,0.1805,1412.8874,1.5357
130,603680,今创集团,6.38,18.97,39.5128,102.6507,0.2715,540.9609,1.4311
131,300072,三聚环保,6.38,7.9,15.6173,436.7157,0.3652,5521.8074,4.6184
132,600628,新世界,6.35,35.57,28.9186,270.1418,0.4176,759.4399,1.174
133,600989,宝丰能源,6.33,21.38,41.0081,604.7611,0.1042,2828.0875,0.4876
134,002947,恒铭达,6.32,22.78,43.1819,21.3266,,93.5906,
135,000915,华特达因,6.31,19.3,69.7126,86.5311,0.48,448.3113,2.487
136,600732,爱旭股份,6.3,396.21,23.8172,26.0189,0.0582,6.5669,0.0147
137,600415,小商品城,6.29,14.45,27.2485,680.4218,0.125,4706.7506,0.8647
138,603496,恒为科技,6.27,24.16,56.5204,17.6189,0.2349,72.9175,0.9722
139,300497,富祥药业,6.22,21.99,40.6728,50.7497,0.4529,230.6965,2.0591
140,002326,永太科技,6.19,31.18,28.107,164.2927,0.2006,526.8255,0.6432
141,300146,汤臣倍健,6.18,38.47,64.9402,283.1985,0.1926,736.0548,0.5006
142,300695,兆丰股份,6.16,27.59,52.3794,30.599,0.6119,110.8781,2.2175
143,600276,恒瑞医药,6.14,25.61,86.799,811.8476,0.3458,3169.365,1.3501
144,600690,海尔智家,6.13,4.6,30.1012,1738.7636,0.2851,37741.1434,6.1894
145,600298,安琪酵母,6.12,15.0,35.1647,212.949,0.2584,1418.8522,1.7217
146,600436,片仔癀,6.08,26.31,44.7758,226.3688,0.3752,860.3203,1.4259
147,000629,攀钢钒钛,6.07,10.09,15.0782,222.0895,0.0258,2199.7302,0.256
148,603160,汇顶科技,6.02,23.97,47.3593,175.348,0.394,731.4594,1.6437
149,002136,安纳达,5.96,12.71,21.6552,31.9572,0.1486,251.3127,1.1687
150,603929,亚翔集成,5.93,10.09,13.0153,56.0271,0.2625,555.0879,2.6016
151,688518,联赢激光,5.92,15.84,45.0825,19.7112,0.152,124.4247,0.96
152,000869,张裕A,5.91,27.24,66.4396,516.6345,0.7537,1896.5865,2.7668
153,600779,水井坊,5.9,23.11,77.3803,92.154,0.1886,398.6172,0.8159
154,000540,中天金融,5.88,15.42,39.9914,940.6819,0.2001,6097.6973,1.2976
155,002748,世龙实业,5.86,19.47,33.863,65.163,0.2715,334.5444,1.3939
156,000835,*ST长动,5.83,37.94,55.7586,21.9743,0.0672,57.9149,0.1772
157,300415,伊之密,5.82,12.61,36.4009,51.9856,0.2166,412.0392,1.7168
158,603338,浙江鼎力,5.82,26.53,43.3853,67.1653,0.4133,253.1293,1.5577
159,000895,双汇发展,5.82,7.19,16.8895,878.6166,0.2662,12211.8967,3.701
160,002763,汇洁股份,5.81,19.1,69.0738,100.1754,0.4637,524.4575,2.428
161,600612,老凤祥,5.8,2.39,7.2555,310.8609,0.5942,12962.7075,24.7797
162,002517,恺英网络,5.78,31.4,66.2552,206.8438,0.2882,658.5441,0.9178
163,603277,银都股份,5.77,13.74,43.259,39.4415,0.1178,287.0145,0.8572
164,603883,老百姓,5.77,6.55,36.4504,113.3333,0.4244,1728.5761,6.474
165,300446,*ST乐材,5.77,44.11,60.8095,30.498,0.2483,69.132,0.5629
166,603798,康普顿,5.76,16.72,35.1305,47.3741,0.4737,283.231,2.8323
167,003816,中国广核,5.76,33.95,50.8695,3387.5638,0.0745,9976.1186,0.2195
168,600452,涪陵电力,5.75,11.53,17.0277,55.2015,0.345,478.4522,2.9903
169,002415,海康威视,5.73,21.02,42.7769,1480.8169,0.2405,7043.7241,1.1443
170,002508,老板电器,5.71,18.47,58.9935,251.5767,0.3445,1361.8835,1.8654
171,002007,华兰生物,5.7,47.45,65.5578,255.336,0.2745,538.0197,0.5784
172,600883,博闻科技,5.69,691.93,6.7443,38.5578,0.1633,5.5725,0.0236
173,300652,雷迪克,5.69,16.16,32.9516,16.4939,0.2499,102.0631,1.5464
174,603568,伟明环保,5.68,57.13,67.7408,120.6192,0.1771,211.1109,0.3101
175,600273,嘉化能源,5.66,18.05,28.6602,238.358,0.1824,1320.0195,1.0105
176,603259,药明康德,5.66,19.05,43.6579,336.8691,,1768.1901,
177,000672,上峰水泥,5.66,11.57,28.7915,87.7366,0.1078,758.0756,0.9317
178,600856,ST中天,5.65,8.43,21.8396,138.3622,0.1219,1640.4452,1.4461
179,600340,华夏幸福,5.64,22.47,62.3919,1754.6997,0.5938,7807.6594,2.6422
180,000049,德赛电池,5.63,3.01,9.8254,69.0108,0.3362,2288.9466,11.1523
181,600115,中国东航,5.62,11.48,12.4389,2818.0,0.1947,24536.0,1.6959
182,600995,文山电力,5.61,16.16,28.7799,94.8077,0.1981,586.4874,1.2256
183,605158,华达新材,5.61,3.95,10.2859,29.5499,,747.9078,
184,601318,中国平安,5.6,8.67,12.2943,23053.0,1.261,265643.0,14.5317
185,002468,申通快递,5.59,14.81,21.7807,322.4803,0.2106,2176.9938,1.4221
186,300628,亿联网络,5.56,45.1,64.296,141.1994,1.8909,313.0219,4.192
187,603896,寿仙谷,5.54,28.17,86.0054,24.6483,0.235,87.4872,0.8344
188,300357,我武生物,5.5,47.11,97.1591,38.2077,0.2364,81.0996,0.5018
189,600180,瑞茂通,5.49,5.13,10.8084,268.6985,0.2643,5232.9883,5.1481
190,601515,东风股份,5.47,26.65,43.4314,201.8329,0.1815,757.2934,0.681
191,603799,华友钴业,5.47,14.4,31.0485,251.6614,0.4246,1747.1763,2.9479
192,600197,伊力特,5.47,23.33,49.14,111.259,0.2522,476.7235,1.081
193,600177,雅戈尔,5.47,37.17,46.7656,1261.789,0.4932,3394.4652,1.3269
194,603908,牧高笛,5.46,17.91,34.7314,24.3937,0.3657,136.1327,2.0412
195,002866,传艺科技,5.45,18.69,32.9146,22.1582,0.2057,118.5137,1.1002
196,300707,威唐工业,5.44,16.88,44.0747,14.2778,0.2422,84.5548,1.4343
197,002845,同兴达,5.41,5.12,11.7595,46.4102,0.4834,905.2159,9.4293
198,002841,视源股份,5.41,6.93,21.7854,112.206,0.278,1619.0103,4.0124
199,601888,中国中免,5.4,12.42,30.1395,718.2488,0.7357,5780.953,5.9216
200,300687,赛意信息,5.39,10.29,28.0749,15.1702,0.2528,147.3317,2.4555
201,600073,上海梅林,5.38,2.92,15.3514,184.8449,0.1971,6310.3439,6.7293
202,300484,蓝海华腾,5.36,25.71,45.6707,34.5722,0.3324,134.4398,1.2926
203,002019,亿帆医药,5.35,23.01,55.9518,199.3687,0.1811,866.2831,0.7869
204,600696,岩石股份,5.35,5.25,10.3131,2.5167,0.0073,47.8734,0.1405
205,002656,ST摩登,5.33,37.27,42.1575,97.2622,0.2372,260.9351,0.6365
206,600183,生益科技,5.32,11.93,24.9733,283.9724,0.197,2379.3915,1.651
207,002110,三钢闽光,5.28,8.52,13.3747,407.6399,0.2967,4781.1193,3.4806
208,603306,华懋科技,5.26,30.39,44.7865,72.2866,0.3379,237.8077,1.1117
209,300015,爱尔眼科,5.26,12.99,44.0565,155.6277,0.1537,1197.4626,1.1833
210,002078,太阳纸业,5.23,9.97,23.4746,440.0732,0.1735,4410.947,1.7394
211,600477,杭萧钢构,5.23,15.11,33.7032,120.5478,0.114,797.7905,0.7546
212,600550,保变电气,5.22,2.64,20.3817,23.284,0.0151,881.0149,0.574
213,000625,长安汽车,5.22,13.59,15.1513,2401.3448,0.5,17667.4987,3.6786
214,603885,吉祥航空,5.22,13.5,21.3296,420.3966,0.3275,3113.9893,2.426
215,002065,东华软件,5.22,36.45,32.2785,466.7588,0.2973,1280.5199,0.8156
216,002873,新天药业,5.21,10.47,81.4327,15.3939,0.2979,146.9866,2.8452
217,603926,铁流股份,5.21,14.22,30.6073,27.4248,0.3047,192.7938,2.1421
218,002460,赣锋锂业,5.21,21.82,34.0426,136.4517,0.1812,625.1532,0.8305
219,603331,百达精工,5.19,11.81,27.9093,19.4725,0.204,164.7715,1.7264
220,603816,顾家家居,5.18,13.61,37.8817,187.8487,0.4553,1380.0532,3.3455
221,603900,莱绅通灵,5.16,20.28,55.9408,110.1439,0.4529,543.0291,2.2328
222,603986,兆易创新,5.16,15.36,29.7585,69.489,0.6948,452.3703,4.5237
223,603920,世运电路,5.13,12.6,25.7784,49.571,0.1583,393.3493,1.2567
224,601577,长沙银行,5.12,37.67,47.8887,1073.012,0.5934,2847.834,1.5751
225,603686,龙马环卫,5.1,9.67,28.2732,64.4666,0.2367,666.2101,2.4461
226,601952,苏垦农发,5.09,15.65,23.6354,137.2547,0.1715,876.9007,1.0961
227,000559,万向钱潮,5.09,7.93,21.2185,233.6163,0.1018,2944.7063,1.2834
228,300113,顺网科技,5.07,38.08,80.5338,131.7757,0.1918,345.9816,0.5035
229,600867,通化东宝,5.07,37.19,75.7978,210.2946,0.1478,565.3599,0.3975
230,603826,坤彩科技,5.05,25.23,47.3964,26.2594,0.0972,104.0603,0.3854
231,603228,景旺电子,5.01,16.7,32.5626,151.1416,0.3704,904.6343,2.2172
232,000921,海信家电,5.0,3.32,19.1023,256.2581,0.188,7708.9666,5.657
233,600815,厦工股份,4.99,2.03,10.5739,20.3002,0.0211,997.7199,1.0404
234,601127,小康股份,4.97,3.43,20.8923,201.688,0.2259,5874.4015,6.5819
235,300519,新光药业,4.97,39.11,62.6368,33.5122,0.4189,85.6756,1.0709
236,600763,通策医疗,4.97,17.63,44.0273,42.7953,0.1334,242.6589,0.7567
237,300121,阳谷华泰,4.95,9.58,27.4707,34.1707,0.1181,356.4741,1.2325
238,002773,康弘药业,4.94,23.61,90.0724,151.5968,0.2246,642.0394,0.9512
239,603517,绝味食品,4.93,13.09,34.6666,114.7047,0.2797,876.1442,2.1369
240,603188,亚邦股份,4.91,28.27,49.3821,178.7702,0.3103,632.365,1.0978
241,600567,山鹰国际,4.91,12.82,25.3258,432.8781,0.0951,3374.1954,0.7413
242,603980,吉华集团,4.9,15.41,28.7156,100.0392,0.25,649.1687,1.6229
243,000933,神火股份,4.89,6.44,25.1761,291.5815,0.1534,4525.9443,2.3814
244,603179,新泉股份,4.87,6.75,21.604,55.434,0.3477,820.4173,5.1469
245,601689,拓普集团,4.87,14.8,30.1232,172.6373,0.2659,1166.425,1.7969
246,002074,国轩高科,4.87,18.23,38.1498,202.0116,0.2301,1107.6439,1.2621
247,300577,开润股份,4.87,12.47,28.7375,27.5596,0.4133,220.9614,3.3142
248,688388,嘉元科技,4.85,15.39,28.7664,17.4079,0.1159,113.0909,0.7535
249,300160,秀强股份,4.85,16.57,35.5781,62.6301,0.1047,377.7705,0.6319
250,300418,昆仑万维,4.83,22.5,76.6148,191.6839,0.1701,851.7615,0.7558
251,300115,长盈精密,4.83,10.64,26.7792,200.4697,0.2219,1882.5243,2.0846
252,600828,茂业商业,4.82,6.34,25.8755,198.6332,0.1146,3131.859,1.8082
253,002108,沧州明珠,4.81,19.63,32.1167,137.2725,0.2139,698.9962,1.0894
254,300529,健帆生物,4.79,40.3,82.7192,59.6311,0.1431,147.9644,0.3551
255,002887,绿茵生态,4.78,34.33,36.9023,36.1134,0.6018,105.1768,1.7529
256,000581,威孚高科,4.77,26.27,19.8856,645.6454,0.6399,2457.2393,2.4354
257,600345,长江通信,4.76,86.58,6.7407,64.8674,0.3276,74.9161,0.3783
258,600715,文投控股,4.76,26.82,44.973,226.3345,0.1372,843.8644,0.5117
259,002172,澳洋健康,4.76,4.76,12.3255,59.4849,0.081,1248.7892,1.7025
260,603167,渤海轮渡,4.76,44.19,34.9141,149.7326,0.311,338.7888,0.7037
261,300043,星辉娱乐,4.75,18.57,32.1481,117.6246,0.0945,633.0801,0.5088
262,600036,招商银行,4.74,35.0,44.3697,19977.0,0.7921,57075.0,2.263
263,603037,凯众股份,4.74,29.86,48.4911,34.7459,0.4343,116.3505,1.4543
264,002815,崇达技术,4.73,13.93,32.6041,95.5664,0.233,685.881,1.6728
265,600971,恒源煤电,4.72,18.06,35.4563,287.6308,0.2876,1592.2443,1.5922
266,600179,安通控股,4.71,10.42,23.756,121.1132,0.114,1161.7356,1.0937
267,000688,国城矿业,4.71,37.49,60.3144,86.8925,0.0764,231.7236,0.2037
268,603229,奥翔药业,4.71,30.89,57.7815,12.0336,0.1002,38.9513,0.3245
269,002936,郑州银行,4.7,43.08,56.5344,1051.785,0.2668,2440.997,0.6192
270,000932,华菱钢铁,4.69,1.71,7.9483,307.5637,0.1019,17975.3586,5.9606
271,603658,安图生物,4.68,27.87,70.3365,67.4064,0.1604,241.8088,0.5757
272,002493,荣盛石化,4.67,3.98,6.8438,620.8813,0.244,15598.5588,6.1315
273,600346,恒力石化,4.66,6.85,16.1441,286.6607,0.1014,4184.7059,1.4809
274,603355,莱克电气,4.66,10.8,30.7877,145.6845,0.3633,1347.9441,3.3614
275,002222,福晶科技,4.65,30.95,61.1859,33.0284,0.0772,106.7129,0.2496
276,603533,掌阅科技,4.65,9.42,31.0409,35.6897,0.0991,378.5864,1.0516
277,600885,宏发股份,4.64,12.31,42.3508,165.7545,0.3115,1345.8845,2.5299
278,600829,人民同泰,4.63,3.17,10.639,66.0553,0.1139,2077.7989,3.5831
279,000887,中鼎股份,4.63,12.9,30.5584,313.3151,0.2538,2428.3933,1.9672
280,300498,温氏股份,4.6,11.5,17.81,1473.2198,0.3386,12802.6055,2.9429
281,603579,荣泰健康,4.59,15.01,39.6248,54.9039,0.7843,365.5693,5.2224
282,600694,大商股份,4.59,4.26,22.7553,329.2824,1.121,7724.1885,26.2979
283,002081,金螳螂,4.58,10.99,15.7424,478.258,0.1809,4347.9131,1.6448
284,603997,继峰股份,4.58,18.22,35.001,73.5429,0.1751,403.4506,0.9605
285,600668,尖峰集团,4.57,19.79,28.9962,112.2005,0.326,566.847,1.6474
286,002142,宁波银行,4.57,36.67,44.4578,2359.215,0.6049,6433.416,1.6496
287,600056,中国医药,4.56,4.99,13.3714,329.717,0.3085,6595.0181,6.1723
288,600966,博汇纸业,4.56,9.65,24.5024,197.1598,0.1474,2041.0629,1.5267
289,002615,哈尔斯,4.56,9.48,34.1222,36.1886,0.1322,381.373,1.3939
290,601388,怡球资源,4.53,8.62,10.8084,103.5194,0.0511,1199.6456,0.5923
291,002601,龙佰集团,4.53,24.89,39.7749,585.1968,0.2879,2350.2852,1.1565
292,600606,绿地控股,4.52,4.55,14.8415,2678.3207,0.2201,58762.776,4.8292
293,600487,亨通光电,4.5,6.06,21.7925,277.692,0.2237,4577.1485,3.6874
294,000930,中粮科技,4.49,4.8,15.5477,73.5109,0.0762,1530.6001,1.587
295,000501,鄂武商A,4.48,6.11,20.9694,285.8365,0.4829,4672.1547,7.8943
296,002832,比音勒芬,4.45,21.11,62.8619,60.0075,0.5625,284.2514,2.6647
297,002203,海亮股份,4.45,4.1,7.1746,201.0132,0.1187,4893.3651,2.8918
298,601101,昊华能源,4.43,19.58,38.5965,310.7873,0.2589,1586.7691,1.3223
299,002470,*ST金正,4.41,7.26,19.2141,415.2327,0.1319,5713.2513,1.8159
300,000538,云南白药,4.4,12.27,30.5344,725.1419,0.6963,5908.7159,5.6738
301,603429,集友股份,4.4,40.76,55.8247,19.9455,0.2933,48.9298,0.7195
302,002424,贵州百灵,4.39,22.68,62.5782,138.1075,0.0978,608.8873,0.4314
303,601997,贵阳银行,4.39,33.42,38.4583,966.925,0.4206,2893.182,1.2586
304,603320,迪贝电气,4.38,10.08,17.746,15.055,0.2007,149.2298,1.9897
305,002847,盐津铺子,4.37,12.28,49.0948,25.3686,0.2045,206.4695,1.665
306,600808,马钢股份,4.36,5.2,11.4412,901.7468,0.117,17336.5581,2.2513
307,600161,天坛生物,4.35,19.04,54.0552,99.5807,0.1931,522.8735,1.0143
308,300408,三环集团,4.34,34.32,47.0263,232.319,0.1344,676.817,0.3916
309,603639,海利尔,4.33,16.62,34.3987,61.2737,0.5106,368.5628,3.0713
310,603501,韦尔股份,4.32,9.03,19.2281,35.9667,0.096,398.2443,1.0636
311,300656,民德电子,4.32,28.91,49.7541,7.569,0.1682,26.1786,0.5817
312,002739,万达电影,4.31,14.22,33.2145,473.9125,0.4035,3331.3852,2.8369
313,600684,珠江股份,4.3,8.59,35.0218,115.8865,0.1629,1348.2764,1.8957
314,002558,巨人网络,4.29,45.3,81.7669,338.9872,0.2009,748.2229,0.4435
315,300363,博腾股份,4.29,15.78,39.5314,56.404,0.1327,357.2704,0.8407
316,601166,兴业银行,4.29,48.7,57.3583,16824.0,0.883,34546.0,1.8132
